canonicalPostId,canonicalUrl,creatorId,creator,creatorProfileUrl,cohort,sizeCell,followerCount,publishedAt,publicInteractions,radarPanel,decisionPanel,strictPanel,automatedFeatureVersion,hook,job,proof,artifact,contentClass,problemFamily,cta,nativeFormat,usesNumber,usesQuestion,operationalInputs,operationalSteps,operationalOutput,operationalValidation,ddNews,ddPromotion,ddPersonalAuthority,ddCommentGate,ddEvergreen,captionChars,captionWords,lineCount,paragraphCount,bulletLineCount,questionCount,firstLineChars,firstLineHasQuestion,firstLineHasNumber,urlPresent,numericExpressionPresent,sourceTermPresent,artifactTermPresent,endingQuestion,creatorMedianInteractions,responseRatio,logResponseLift,creatorPercentile,heuristicSignalFlag,strongestPanel
LI-7482718831849668608,https://www.linkedin.com/posts/lisa-crosbie_the-microsoft-365-copilot-license-has-just-activity-7482718831849668608-7AL8,IMP-X3,Lisa Crosbie,https://www.linkedin.com/in/lisa-crosbie,implementation_adjacent,established_20k_plus,41883,2026-07-14T08:53:11.706Z,101,true,true,true,aofa-2026-07-28-v1,H9,J4,P3,AR4,K1,PB6,C0,F2_static_image,true,false,false,true,true,false,false,false,false,false,true,826,133,7,4,0,0,151,false,true,true,true,false,false,false,183.5,0.5528455284552846,-0.592676650196311,0.275,false,strict
LI-7457779148216856578,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_episode-155-mary-kate-kloeblen-partner-activity-7457779148216856578-Z1m8,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-05-06T13:11:47.771Z,14,true,false,false,aofa-2026-07-28-v1,H9,J4,P0,AR0,K3,PB12,C0,F6_link_article,true,false,false,false,false,false,false,false,false,false,true,627,102,9,4,0,0,160,false,true,true,true,false,false,false,28,0.5172413793103449,-0.6592456288842641,0.15384615384615385,false,radar
LI-7462849163488129024,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_if-youve-noticed-its-been-quiet-from-me-activity-7462849163488129024-7wIE,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-05-20T12:58:13.608Z,79,true,false,false,aofa-2026-07-28-v1,H3,J4,P4,AR0,K3,PB10,C0,F1_text_only,false,false,false,false,false,true,false,false,false,false,true,818,133,11,5,0,0,69,false,false,false,false,false,false,false,28,2.7586206896551726,1.014730804687407,0.9615384615384616,true,radar
LI-7463226077616852993,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_client-our-supply-chain-is-working-fine-activity-7463226077616852993-k0LZ,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-05-21T13:55:56.939Z,22,true,false,false,aofa-2026-07-28-v1,H4,J4,P0,AR0,K1,PB11,C0,F1_text_only,false,false,false,false,false,false,false,false,false,false,true,437,73,12,5,0,0,71,false,false,false,false,false,false,false,28,0.7931034482758621,-0.23180161405732447,0.4230769230769231,false,radar
LI-7465092347228286976,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_we-got-production-back-online-2-weeks-early-activity-7465092347228286976-cJXe,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-05-26T17:31:50.288Z,28,true,false,false,aofa-2026-07-28-v1,H9,J1,P4,AR0,K3,PB2,C0,F1_text_only,true,false,false,false,true,false,false,false,false,false,true,897,144,16,8,0,0,78,false,true,false,true,false,false,false,28,1,0,0.5384615384615384,false,radar
LI-7467570674081964033,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_operationally-the-ultimate-goal-of-selling-activity-7467570674081964033-7tHG,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-06-02T13:39:49.455Z,31,true,false,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB2,C6,F1_text_only,true,true,false,false,false,false,false,false,false,false,true,1005,161,15,8,0,3,169,false,false,false,true,false,false,false,28,1.103448275862069,0.0984400728132524,0.6538461538461539,false,radar
LI-7467950882337214464,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_last-month-i-helped-a-client-slash-their-activity-7467950882337214464-wNP9,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-06-03T14:50:38.167Z,34,true,false,false,aofa-2026-07-28-v1,H1,J3,P1,AR0,K3,PB11,C6,F1_text_only,true,true,false,true,true,false,false,false,false,false,true,1098,179,24,12,2,3,63,false,true,false,true,false,false,true,28,1.206896551724138,0.18805223150293937,0.8076923076923077,false,radar
LI-7477717659690692608,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_the-old-playbook-one-central-fulfillment-activity-7477717659690692608-Lkz1,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-06-30T13:40:19.346Z,18,true,false,false,aofa-2026-07-28-v1,H3,J3,P2,AR0,K6,PB9,C6,F1_text_only,true,true,false,false,false,false,false,false,true,false,true,1692,270,34,16,0,5,78,false,false,false,true,false,true,false,28,0.6551724137931034,-0.4228568508200339,0.34615384615384615,false,radar
LI-7478086689803141120,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_we-were-watching-inventory-drop-day-by-day-activity-7478086689803141120-LUdL,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-07-01T14:06:42.981Z,32,true,false,false,aofa-2026-07-28-v1,H2,J1,P0,AR0,K3,PB2,C0,F1_text_only,false,false,false,false,false,true,false,false,false,false,true,1298,218,27,13,0,0,43,false,false,false,false,true,false,false,28,1.1379310344827587,0.1292117314800061,0.7307692307692307,false,radar
LI-7478531757491900416,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_my-dad-had-a-boat-that-rarely-worked-properly-activity-7478531757491900416--ZMr,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-07-02T19:35:15.387Z,14,true,false,false,aofa-2026-07-28-v1,H9,J4,P1,AR0,K4,PB12,C0,F1_text_only,false,false,false,true,false,true,false,false,false,false,true,1339,219,25,9,0,0,46,false,false,false,false,true,false,false,28,0.5172413793103449,-0.6592456288842641,0.15384615384615385,false,radar
LI-7480253524300169216,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_you-can-have-the-right-planning-software-activity-7480253524300169216-ZWsm,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-07-07T13:36:56.583Z,16,true,false,false,aofa-2026-07-28-v1,H4,J3,P4,AR4,K3,PB2,C0,F1_text_only,true,true,false,true,false,false,false,false,false,false,true,1430,212,30,13,6,1,71,false,false,false,true,false,true,false,28,0.5862068965517241,-0.534082485930258,0.2692307692307692,false,radar
LI-7480636472786583552,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_a-client-hired-golden-thread-because-their-activity-7480636472786583552-9J-U,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-07-08T14:58:38.617Z,28,true,false,false,aofa-2026-07-28-v1,H9,J7,P4,AR0,K3,PB10,C7,F1_text_only,true,false,false,true,false,false,true,false,false,false,false,1574,249,48,19,3,0,170,false,true,false,true,false,false,false,28,1,0,0.5384615384615384,false,radar
LI-7480991067480158208,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_the-delay-email-hitand-my-stomach-dropped-activity-7480991067480158208-9OUl,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-07-09T14:27:40.580Z,9,true,false,false,aofa-2026-07-28-v1,H2,J4,P4,AR0,K6,PB9,C6,F1_text_only,false,true,false,false,false,false,false,false,false,false,true,1064,183,24,12,0,1,43,false,false,false,false,false,false,true,28,0.3448275862068966,-1.0647107369924282,0.038461538461538464,false,radar
LI-7482795171865206784,https://www.linkedin.com/posts/mary-kate-kloeblen-16052225_if-your-erp-is-the-source-of-truth-why-activity-7482795171865206784-OsrX,PLN-N1,Mary Kate Kloeblen,https://www.linkedin.com/in/mary-kate-kloeblen-16052225,planning_logistics,near_500_5k,4058,2026-07-14T13:56:32.584Z,59,true,false,false,aofa-2026-07-28-v1,H2,J1,P4,AR0,K3,PB5,C6,F1_text_only,false,true,false,false,false,true,false,false,false,false,true,771,131,22,10,0,2,76,true,false,false,false,true,false,true,28,2.0689655172413794,0.7270487322356263,0.8846153846153846,true,radar
LI-7457315646553518080,https://www.linkedin.com/posts/john-kloetzing_ai-planning-tool-problem-activity-7457315646553518080-5IUu,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-05-05T06:30:00.363Z,8,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB6,C0,F4_document,false,false,false,false,false,false,false,false,false,false,true,144,23,4,2,0,0,38,false,false,false,false,false,false,false,21,0.4090909090909091,-0.8938178760220965,0.08333333333333333,false,decision
LI-7460214793140912129,https://www.linkedin.com/posts/john-kloetzing_psip2026-supplychain-ibp-activity-7460214793140912129-3aV9,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-05-13T06:30:10.773Z,11,true,true,false,aofa-2026-07-28-v1,H9,J2,P0,AR0,K3,PB1,C0,F2_static_image,true,false,false,false,true,true,false,true,false,false,false,1367,201,26,11,0,0,46,false,false,false,true,false,false,false,21,0.5454545454545454,-0.6061358035703157,0.25,false,decision
LI-7462389163879878656,https://www.linkedin.com/posts/john-kloetzing_psip2026-pharma-ibp-activity-7462389163879878656-4JZ2,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-05-19T06:30:21.155Z,27,true,true,false,aofa-2026-07-28-v1,H7,J2,P2,AR0,K2,PB1,C6,F2_static_image,true,true,true,true,true,false,true,true,false,false,false,1297,224,17,9,0,3,43,false,true,false,true,true,false,false,21,1.2727272727272727,0.24116205681688774,0.6388888888888888,false,decision
LI-7463113970900422656,https://www.linkedin.com/posts/john-kloetzing_supplychain-ibp-decisionmaking-activity-7463113970900422656-Imj7,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-05-21T06:30:28.615Z,30,true,true,false,aofa-2026-07-28-v1,H9,J2,P0,AR0,K2,PB1,C6,F2_static_image,false,true,false,false,true,false,false,false,false,false,true,1300,199,28,12,0,1,108,false,false,false,false,false,false,false,21,1.4090909090909092,0.3429447511268302,0.6944444444444444,false,decision
LI-7465291962489847808,https://www.linkedin.com/posts/john-kloetzing_biotech-pharmasupplychain-bioprocessing-activity-7465291962489847808-8YZu,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-05-27T06:45:02.275Z,50,true,true,false,aofa-2026-07-28-v1,H9,J5,P1,AR0,K4,PB9,C3,F3_multi_image,false,true,false,true,true,true,false,false,true,false,true,1992,298,27,13,0,1,85,false,false,false,false,false,false,false,21,2.3181818181818183,0.8407831793660097,0.9166666666666666,true,decision
LI-7466609394596761600,https://www.linkedin.com/posts/john-kloetzing_supplychain-ibp-scenarioplanning-activity-7466609394596761600-yXAj,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-05-30T22:00:02.566Z,17,true,true,false,aofa-2026-07-28-v1,H9,J2,P0,AR0,K2,PB1,C6,F1_text_only,false,true,false,false,true,true,false,false,false,false,true,1231,194,44,21,0,3,37,false,false,false,false,false,false,true,21,0.8181818181818182,-0.20067069546215155,0.4166666666666667,false,decision
LI-7467466295870103552,https://www.linkedin.com/posts/john-kloetzing_ibp-supplychain-decisionmaking-activity-7467466295870103552-BY-B,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-06-02T06:45:03.750Z,11,true,true,false,aofa-2026-07-28-v1,H9,J2,P6,AR3,K2,PB1,C6,F2_static_image,false,true,false,true,true,false,true,false,false,false,false,1088,180,40,19,0,2,47,false,false,false,false,false,true,false,21,0.5454545454545454,-0.6061358035703157,0.25,false,decision
LI-7468187348632203264,https://www.linkedin.com/posts/john-kloetzing_supplychain-ibp-scenarioplanning-activity-7468187348632203264-LEzo,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-06-04T06:30:16.125Z,48,true,true,false,aofa-2026-07-28-v1,H9,J4,P0,AR0,K2,PB6,C7,F3_multi_image,false,false,false,true,true,false,false,false,false,false,true,1242,202,19,10,0,0,139,false,false,false,false,false,false,false,21,2.227272727272727,0.8007778447523104,0.8611111111111112,true,decision
LI-7470002998279168001,https://www.linkedin.com/posts/john-kloetzing_supplychain-ibp-scenarioplanning-activity-7470002998279168001-VI5a,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-06-09T06:45:00.734Z,23,true,true,false,aofa-2026-07-28-v1,H3,J2,P1,AR0,K2,PB1,C6,F2_static_image,true,true,false,false,true,false,false,true,false,false,false,1550,247,20,10,0,1,78,false,false,false,true,false,true,true,21,1.0909090909090908,0.08701137698962969,0.5833333333333334,false,decision
LI-7472539711350149123,https://www.linkedin.com/posts/john-kloetzing_ibp-supplychain-scenarioplanning-activity-7472539711350149123-sNlY,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-06-16T06:45:00.260Z,38,true,true,false,aofa-2026-07-28-v1,H9,J1,P6,AR4,K2,PB1,C6,F1_text_only,false,true,false,true,true,false,false,false,false,false,true,1177,189,17,8,0,4,138,false,false,false,false,false,false,false,21,1.7727272727272727,0.5725191927713302,0.75,true,decision
LI-7473132371777806337,https://www.linkedin.com/posts/john-kloetzing_ibp-supplychain-scenarioplanning-activity-7473132371777806337-NyMk,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-06-17T22:00:01.517Z,10,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K1,PB1,C6,F3_multi_image,false,true,false,true,true,true,false,false,false,false,true,1154,195,38,17,0,1,44,false,false,false,false,false,false,false,21,0.5,-0.6931471805599454,0.1388888888888889,false,decision
LI-7475072864715542528,https://www.linkedin.com/posts/john-kloetzing_supplychain-integratedbusinessplanning-workingcapital-activity-7475072864715542528-6ZqI,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-06-23T06:30:51.086Z,22,true,true,false,aofa-2026-07-28-v1,H2,J4,P1,AR0,K4,PB2,C6,F2_static_image,true,true,false,false,true,true,false,false,false,false,true,1243,182,23,11,0,1,89,false,false,false,true,false,false,true,21,1.0454545454545454,0.04445176257083361,0.5277777777777778,false,decision
LI-7475801203029843969,https://www.linkedin.com/posts/john-kloetzing_aigovernance-leadership-supplychain-activity-7475801203029843969-p18h,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-06-25T06:45:00.472Z,7,true,true,false,aofa-2026-07-28-v1,H9,J3,P0,AR0,K2,PB6,C6,F2_static_image,true,true,false,false,true,true,false,false,false,false,true,1774,279,27,11,0,6,42,false,false,false,true,false,false,false,21,0.36363636363636365,-1.0116009116784803,0.027777777777777776,false,decision
LI-7477613215523360768,https://www.linkedin.com/posts/john-kloetzing_supplychain-ibp-pharma-activity-7477613215523360768-lgBC,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-06-30T06:45:17.916Z,43,true,true,false,aofa-2026-07-28-v1,H9,J3,P0,AR0,K2,PB1,C0,F1_text_only,false,false,false,false,true,false,false,false,false,false,true,1304,213,13,7,0,0,105,false,false,false,false,false,false,false,21,2,0.693147180559945,0.8055555555555556,true,decision
LI-7478337972640292864,https://www.linkedin.com/posts/john-kloetzing_supplychain-ibp-decisionmaking-activity-7478337972640292864-qweZ,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-07-02T06:45:13.478Z,262,true,true,false,aofa-2026-07-28-v1,H9,J4,P4,AR4,K2,PB5,C7,F2_static_image,false,false,true,true,true,false,false,true,false,false,false,1539,251,19,10,0,0,83,false,false,false,false,false,true,false,21,11.954545454545455,2.4811115788194487,0.9722222222222222,true,decision
LI-7480149864874586114,https://www.linkedin.com/posts/john-kloetzing_integratedbusinessplanning-supplychain-pharma-activity-7480149864874586114-p1Ak,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-07-07T06:45:02.250Z,15,true,true,false,aofa-2026-07-28-v1,H9,J3,P1,AR0,K3,PB1,C6,F1_text_only,true,true,false,false,false,false,false,false,false,false,true,1845,296,21,11,0,1,112,false,false,false,true,false,false,true,21,0.7272727272727273,-0.3184537311185349,0.3611111111111111,false,decision
LI-7480867146483445760,https://www.linkedin.com/posts/john-kloetzing_integratedbusinessplanning-supplychain-pharma-activity-7480867146483445760-gXuR,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-07-09T06:15:15.512Z,11,true,true,false,aofa-2026-07-28-v1,H9,J4,P4,AR4,K4,PB11,C6,F2_static_image,false,true,false,false,true,false,false,false,false,false,true,1564,247,21,11,0,2,103,false,false,false,false,false,false,false,21,0.5454545454545454,-0.6061358035703157,0.25,false,decision
LI-7482682847988912128,https://www.linkedin.com/posts/john-kloetzing_inventory-rises-service-levels-decline-activity-7482682847988912128-tGb5,PLN-N2,John Kloetzing,https://www.linkedin.com/in/john-kloetzing,planning_logistics,near_500_5k,1370,2026-07-14T06:30:12.485Z,20,true,true,false,aofa-2026-07-28-v1,H2,J1,P0,AR0,K2,PB2,C6,F5_video,false,true,false,false,true,false,false,false,false,false,true,410,65,9,5,0,3,63,false,false,false,false,false,false,false,21,0.9545454545454546,-0.04652001563489305,0.4722222222222222,false,decision
LI-7445093182867984385,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7445093182867984385-B377,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-01T13:02:17.938Z,13,true,true,true,aofa-2026-07-28-v1,H9,J1,P1,AR0,K3,PB4,C6,F1_text_only,true,true,false,false,false,false,false,false,false,false,true,1865,284,31,15,0,3,127,false,false,false,true,true,false,true,8,1.5555555555555556,0.4418327522790393,0.6851851851851852,false,strict
LI-7446898115103813632,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7446898115103813632-quJK,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-06T12:34:27.317Z,27,true,true,true,aofa-2026-07-28-v1,H1,J4,P1,AR0,K2,PB4,C6,F1_text_only,true,true,false,false,true,true,true,false,false,false,false,1905,311,19,9,0,2,157,false,true,false,true,false,false,true,8,3.111111111111111,1.1349799328389842,0.8703703703703703,true,strict
LI-7447620184611123200,https://www.linkedin.com/posts/johnckill_leadership-fractionalcpo-procurement-activity-7447620184611123200-og1j,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-08T12:23:42.103Z,2,true,true,true,aofa-2026-07-28-v1,H9,J4,P4,AR0,K2,PB9,C6,F1_text_only,false,true,true,false,true,true,false,false,true,false,true,1616,283,17,1,0,3,99,false,false,false,false,false,false,true,8,0.3333333333333333,-1.09861228866811,0.2037037037037037,false,strict
LI-7449440604633071616,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7449440604633071616-FgTx,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-13T12:57:24.058Z,28,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB4,C6,F1_text_only,false,true,false,false,false,false,true,false,false,false,false,1862,304,26,13,0,2,162,false,false,false,false,false,false,true,8,3.2222222222222223,1.1700712526502546,0.9074074074074074,true,strict
LI-7450172393018273792,https://www.linkedin.com/posts/johnckill_supplychain-procurement-strategicsourcing-activity-7450172393018273792-dMTV,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-15T13:25:16.005Z,46,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB11,C6,F1_text_only,false,true,false,false,false,false,false,false,false,false,true,1820,289,26,13,0,1,185,false,false,false,false,false,false,true,8,5.222222222222222,1.6529230243738389,0.9814814814814815,true,strict
LI-7451997873153679361,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7451997873153679361-8y9H,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-20T14:19:04.385Z,16,true,true,true,aofa-2026-07-28-v1,H9,J3,P4,AR0,K3,PB4,C6,F1_text_only,true,true,false,false,false,true,false,false,true,false,true,2185,395,21,1,0,1,107,false,true,false,true,false,false,true,8,1.8888888888888888,0.6359887667199966,0.7222222222222222,false,strict
LI-7452713428562935808,https://www.linkedin.com/posts/johnckill_supplychain-leadership-procurement-activity-7452713428562935808-WdVx,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-22T13:42:26.089Z,4,true,true,true,aofa-2026-07-28-v1,H3,J3,P1,AR0,K5,PB4,C6,F1_text_only,true,true,false,true,false,false,false,false,false,false,true,2525,430,28,14,0,6,128,true,false,false,true,true,false,true,8,0.5555555555555556,-0.5877866649021193,0.3148148148148148,false,strict
LI-7454514555558305792,https://www.linkedin.com/posts/johnckill_supplychain-procurement-manufacturing-activity-7454514555558305792-CIRv,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-27T12:59:28.228Z,11,true,true,true,aofa-2026-07-28-v1,H9,J1,P1,AR4,K4,PB3,C6,F1_text_only,true,true,true,true,true,false,false,false,true,false,true,2397,396,17,1,0,1,123,false,false,false,true,true,true,true,8,1.3333333333333333,0.2876820724517808,0.6296296296296297,false,strict
LI-7455245815549382656,https://www.linkedin.com/posts/johnckill_procurement-negotiation-supplychain-activity-7455245815549382656-piEI,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-04-29T13:25:14.196Z,23,true,true,true,aofa-2026-07-28-v1,H1,J3,P2,AR0,K3,PB4,C6,F1_text_only,true,true,true,false,false,false,false,false,true,false,true,1601,279,16,1,0,1,77,false,false,false,true,true,false,true,8,2.6666666666666665,0.9808292530117262,0.7962962962962963,true,strict
LI-7457054023485968384,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7457054023485968384-q2mW,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-05-04T13:10:24.563Z,17,true,true,true,aofa-2026-07-28-v1,H1,J1,P2,AR4,K3,PB4,C6,F1_text_only,true,true,false,false,false,false,false,false,false,false,true,1645,263,24,12,0,1,158,false,true,false,true,true,false,true,8,2,0.693147180559945,0.7592592592592593,true,strict
LI-7460325934966046720,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7460325934966046720-f2Yj,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-05-13T13:51:49.049Z,25,true,true,true,aofa-2026-07-28-v1,H9,J4,P4,AR0,K3,PB11,C7,F1_text_only,true,false,false,true,false,true,false,false,false,false,true,1848,290,6,1,0,0,126,false,false,false,true,true,false,false,8,2.888888888888889,1.0608719606852626,0.8333333333333334,true,strict
LI-7462859734006657024,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7462859734006657024-RNPn,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-05-20T13:40:13.816Z,40,true,true,true,aofa-2026-07-28-v1,H1,J3,P1,AR0,K4,PB4,C0,F1_text_only,true,true,true,false,true,false,false,false,false,false,true,1762,289,9,1,0,4,112,false,true,false,true,false,false,false,8,4.555555555555555,1.5163474893680884,0.9444444444444444,true,strict
LI-7470097577141669889,https://www.linkedin.com/posts/johnckill_procurement-negotiation-supplychain-activity-7470097577141669889-CYQ5,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-09T13:00:50.092Z,1,true,true,true,aofa-2026-07-28-v1,H2,J2,P1,AR4,K4,PB4,C6,F1_text_only,false,true,false,false,true,false,false,false,false,false,true,1719,275,13,2,0,1,52,false,false,false,false,false,true,true,8,0.2222222222222222,-1.5040773967762742,0.1111111111111111,false,strict
LI-7470822187214692354,https://www.linkedin.com/posts/johnckill_supplychain-leadership-procurement-activity-7470822187214692354-TcVM,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-11T13:00:10.596Z,6,true,true,true,aofa-2026-07-28-v1,H9,J3,P0,AR0,K7,PB4,C0,F1_text_only,true,true,true,false,false,true,false,false,false,false,true,2462,421,12,2,0,14,41,false,true,false,true,true,false,false,8,0.7777777777777778,-0.25131442828090633,0.4444444444444444,false,strict
LI-7472271902817042433,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7472271902817042433-v7nd,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-15T13:00:49.730Z,11,true,true,true,aofa-2026-07-28-v1,H1,J1,P1,AR4,K4,PB4,C6,F3_multi_image,true,true,false,true,false,true,true,false,true,false,false,2352,386,13,1,0,1,28,false,false,false,true,true,true,false,8,1.3333333333333333,0.2876820724517808,0.6296296296296297,false,strict
LI-7472634249070747648,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7472634249070747648-Pp6d,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-16T13:00:39.809Z,10,true,true,true,aofa-2026-07-28-v1,H9,J4,P3,AR0,K1,PB4,C6,F3_multi_image,true,true,false,true,false,true,false,false,false,false,true,1247,215,8,1,0,2,27,false,true,false,true,false,false,true,8,1.2222222222222223,0.2006706954621511,0.5555555555555556,false,strict
LI-7472996568363765761,https://www.linkedin.com/posts/johnckill_supplychain-manufacturing-procurement-activity-7472996568363765761-2rnG,PRC-N2,John Kill,https://www.linkedin.com/in/johnckill,purchasing_procurement,near_500_5k,3130,2026-06-17T13:00:23.460Z,6,true,true,true,aofa-2026-07-28-v1,H9,J1,P1,AR4,K2,PB4,C6,F3_multi_image,true,true,false,false,false,true,false,false,false,false,true,1126,186,7,1,0,1,38,false,true,false,true,true,true,true,8,0.7777777777777778,-0.25131442828090633,0.4444444444444444,false,strict
