provenance_id,record_id,source_type,source_reference,collected_at,access_method,read_only,observation_scope,limitations,confidence
PV-00825,LI-7472293947885662208,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00826,LI-7472984912271171584,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00827,LI-7474464901432823808,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00828,LI-7474796281605877760,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00829,LI-7475148156595474433,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00830,LI-7475540827251924992,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00831,LI-7475915308562587648,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00832,LI-7476256633774333961,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00833,LI-7478906864693354498,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00834,LI-7480261852891856898,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00835,LI-7481544174274572288,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00836,LI-7482056353767710720,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00837,LI-7439252875337400320,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00838,LI-7439431039493656576,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00839,LI-7443816967678955520,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00840,LI-7444651355178369025,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00841,LI-7449634604761915394,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00842,LI-7453302301030526976,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00843,LI-7459551178239102976,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00844,LI-7459734667341053952,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00845,LI-7463131085422374913,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00846,LI-7464634136339693569,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00847,LI-7464809815878361089,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00848,LI-7465725796934918144,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00849,LI-7467514617423044608,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00850,LI-7467736779111124992,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00851,LI-7470955861570527232,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00852,LI-7474415846715469824,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00853,LI-7474818008419311616,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00854,LI-7475007594537869312,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00855,LI-7482245897951571968,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00856,LI-7482718831849668608,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00857,LI-7457779148216856578,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00858,LI-7462849163488129024,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00859,LI-7463226077616852993,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00860,LI-7465092347228286976,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00861,LI-7467570674081964033,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00862,LI-7467950882337214464,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00863,LI-7477717659690692608,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00864,LI-7478086689803141120,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00865,LI-7478531757491900416,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00866,LI-7480253524300169216,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00867,LI-7480636472786583552,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00868,LI-7480991067480158208,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00869,LI-7482795171865206784,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00870,LI-7457315646553518080,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00871,LI-7460214793140912129,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00872,LI-7462389163879878656,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00873,LI-7463113970900422656,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00874,LI-7465291962489847808,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00875,LI-7466609394596761600,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
